,count
worst,2
serious,2
deleted,2
face,2
Oops.,2
plug,2
laying,2
Guys,2
assumed,2
5,2
push,2
directly,2
picture,2
school,2
mechanical,2
Literally,2
"tea,",2
Can't,2
stay,2
lol.,2
fuck,2
willing,2
up.,2
solution,2
position,2
hurts,2
direction,2
handle,2
commiserate,2
sort,2
equalize,2
pressure.,2
math,2
"pain,",2
role,2
drunk,2
lobby,2
plugging,2
Oops,2
@me,2
helps,2
realize,2
ship,2
except,2
human,2
Pretty,2
say,2
Personally,2
gets,2
send,2
Feels,2
insurance,2
Yes,2
above,2
"company,",2
engineering,2
50%,2
relevant,2
negative,2
Right,2
😭,2
reposts,2
knots,2
each,2
title,2
Finally,2
contact,2
senior,2
fog,2
salt,2
main,2
Shrek,2
inability,2
different,2
teenage,2
mine,2
complain,2
forget,2
strong,2
turned,2
let's,2
"sir,",2
These,2
Feel,2
bonus,2
separate,2
6,2
before.,2
break,2
believe,2
"now,",2
such,2
goes,2
late,2
state,2
signing,2
rn,2
Did,2
weird,2
Dillon,2
He,2
experience),2
visit,2
"role,",2
finish,2
meds,2
tier,2
popped,2
levels,2
dumb,2
engineers,2
silent,2
@lydia,2
Other,2
crisis,2
Going,2
kind,2
tire,2
baby,2
healthy,2
salary,2
could've,2
giant,2
end,2
similar,2
"worry,",2
drinks,2
"sleep,",2
weekend,2
honestly,2
prorated,2
based,2
story,2
apt,2
age,2
knowing,2
both,2
cancelled,2
glasses,2
business,2
confirm,2
needed,2
making,2
structure,2
covered,2
missed,2
tired,2
wanting,2
bonuses,2
worked,2
dude,2
worse,2
seen,2
leaving,2
otherwise,2
customs,1
"nausea,",1
today's,1
"""first",1
"problems""",1
pop,1
practice.,1
more.,1
"though,",1
"vom,",1
difficulty,1
regulating,1
"temperature,",1
restlessness.,1
night.,1
alternated,1
between,1
"cold,",1
sick,1
tea.,1
Great,1
problematic,1
drain,1
descending,1
"""hi",1
manager,1
comfortable,1
Deez,1
(hot,1
bad.,1
alcohol,1
lounge,1
Maybe,1
though?,1
requires,1
Has,1
"today""",1
"""How",1
cancel,1
"yourself?""",1
*Suffers*,1
serving,1
looked,1
hurting,1
is.,1
Bofa,1
competition,1
Meatballz,1
win,1
cuddles,1
watching,1
social,1
event?,1
Feelsbadman,1
"bad,",1
events.....,1
convertible,1
meatball,1
wants,1
"depressed,",1
"manic,",1
6-8,1
med,1
exacerbating,1
causing,1
hypomania.,1
"""try",1
coupons,1
affordable,1
whiskey,1
mode,1
IKEA,1
couches,1
relationships,1
Curry,1
Ails,1
Ya,1
Someone,1
Aight,1
effects,1
kidding,1
Started,1
Right?,1
chat?,1
bedroom.,1
v,1
🥵,1
girl,1
sleeping/laying,1
"on,",1
bedroom,1
easily,1
mounted,1
putting,1
"Tl;Dr,",1
"pictures,",1
that),1
pressing,1
backorder,1
ports,1
"yawning,",1
chewing,1
"gum,",1
tubes,1
"neck,",1
sinus,1
"locations,",1
tongue,1
correct,1
roof,1
"mouth,",1
etc.,1
rodeo,1
Tried.,1
unplug.,1
eardrum,1
Probably,1
leak,1
with.,1
elevator,1
"ear,",1
local,1
stairs,1
Somebody,1
complained,1
elevators,1
building,1
"enough,",1
buttons,1
floor.,1
lucky,1
bring,1
Saw,1
"ok,",1
fish,1
Mattin',1
learn,1
"basics,",1
"""on",1
"paper""",1
this!,1
"it""",1
finger,1
drum,1
knew,1
inconvenience,1
"showers,",1
equalizing,1
differential,1
true.,1
serve.,1
attendants,1
attendant-y,1
seem,1
major,1
second,1
doc,1
Bailey's,1
coffee,1
ran,1
NY,1
toddy,1
"honey,",1
"whiskey,",1
minus,1
lemon,1
temp,1
mom,1
permanent,1
good?,1
drums,1
hole,1
Either,1
"way,",1
90%,1
"other,",1
nearly-tear,1
inducing,1
improvement,1
decongestants,1
"higher,",1
clear,1
other.,1
Hot,1
compress,1
When,1
"swallow,",1
matters,1
"plug,",1
opposite,1
"Anyway,",1
😝🤣,1
told,1
currently,1
warning,1
hahahaha,1
yes...,1
tons,1
class,1
"people,",1
Mechanical,1
engineer.,1
supplier,1
greeted,1
"""good",1
"morning,",1
glass,1
"champagne?""",1
fancy,1
cheese,1
direct,1
Left*,1
calibrate.,1
crosswind,1
Bengaluru,1
thunderstorm,1
severe,1
"mins,",1
picked,1
restricted,1
https://twitter.com/averageIyjoe/status/1587371186161319936,1
layover,1
Bratwurst,1
Dude,1
nightmare.,1
sorry.,1
pretty,1
decent,1
shop,1
Update:,1
place.,1
covering,1
rental,1
German,1
bets,1
driving!,1
Perks,1
link,1
https://ejia.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions,1
60,1
noon,1
65,1
wearing,1
quality,1
kickoff,1
celebration,1
unexpected,1
handed,1
microphone,1
On,1
finally,1
speaking,1
growing,1
Church.,1
sweaty,1
nervous,1
public.,1
eyes,1
watering,1
particular,1
worry,1
crying.,1
"things,",1
easy,1
spot,1
suppliers,1
plant,1
notification,1
clothes,1
Saturday.,1
Ask,1
strict,1
sexual,1
outside,1
75,1
Made,1
bags,1
boarding,1
struggle,1
yeah.,1
Clark,1
doing?,1
airborne,1
*might*,1
~30,1
Bags,1
flight.,1
hotel,1
says,1
anxious,1
9,1
leaves,1
suggestions?,1
crack,1
Stay,1
driving,1
rain,1
😬,1
pinned,1
manufacturer,1
$0,1
currently.,1
Any,1
professional,1
photographer,1
documenting,1
system,1
salaries,1
lol),1
lots,1
posted.,1
"""professional",1
"level""",1
meatballs.,1
mail,1
curry,1
decongest,1
response,1
"28,",1
"65?!""",1
time?,1
holding,1
gun,1
news:,1
"mostly,",1
brother,1
medication,1
lamb,1
term,1
dish,1
walkout,1
song.,1
https://music.youtube.com/watch?v=s6TIamHonVc&feature=share,1
idk.,1
lineup,1
names,1
songs.,1
rating,1
classify,1
"engineer,",1
postings,1
coon,1
running,1
crew,1
board!,1
Should've,1
yet,1
Tbh,1
Depends,1
job.,1
position.,1
considering,1
confusing,1
APU,1
sandc.com,1
careers,1
page,1
short,1
lunch,1
rebooked,1
wreck,1
refuel,1
We're,1
types,1
once,1
be?,1
for/what,1
area/degree,1
in?,1
waste,1
empty,1
ref,1
dinner,1
referral,1
facilities,1
"Which,",1
(i.e,1
category,1
exists,1
tonight?,1
"layover,",1
land,1
