,count
I,4
it,3
and,2
lol,1
remember,1
a,1
shitting,1
on,1
the,1
repost,1
"bot,",1
think,1
got,1
deactivated,1
for,1
angy,1
"December,",1
or,1
something...just,1
gotta,1
bully,1
enough,1
can,1
go,1
"away,",1
day,1
groupchat,1
middle,1
this,1
engineering,1
be,1
like,1
Thank,1
you,1
"Aaaaaaaaaaaaaaaannete,",1
very,1
cool,1
*Shows,1
to,1
my,1
professors*,1
This,1
Professor:,1
*laughs*,1
forgot,1
had,1
an,1
"""a""",1
in,1
name,1
