,count
exactly,1
"shift,",1
longer.,1
A,1
pharma,1
considering,1
does,1
this:,1
1:,1
"(5,",1
"(2,",1
"well,",1
Repeat.,1
paid,1
tons,1
overtime,1
"weeks,",1
next,1
absolutely,1
travel,1
stuff.,1
real,1
"into,",1
happened,1
